Estado,Município,Estação ,Ano de Data,Mês de Data,Dia de Data,Data,IQAR,NumeroIQAR,Poluente,Tipo de cálculo,Tipo de monitoramento
MG,Belo Horizonte,Centro - Av. do Contorno,2022,abril,6,06/04/2022,DQA (Recomendação OMS),31,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,abril,18,18/04/2022,DQA (Recomendação OMS),31,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,junho,6,06/06/2022,DQA (Recomendação OMS),31,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,junho,24,24/06/2022,DQA (Recomendação OMS),31,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,julho,1,01/07/2022,DQA (Recomendação OMS),31,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,julho,23,23/07/2022,DQA (Recomendação OMS),31,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,agosto,7,07/08/2022,DQA (Recomendação OMS),31,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,agosto,16,16/08/2022,DQA (Recomendação OMS),31,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,setembro,8,08/09/2022,DQA (Recomendação OMS),31,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,setembro,26,26/09/2022,DQA (Recomendação OMS),31,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,outubro,26,26/10/2022,DQA (Recomendação OMS),31,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,outubro,27,27/10/2022,DQA (Recomendação OMS),31,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,fevereiro,21,21/02/2022,DQA (Recomendação OMS),32,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,março,2,02/03/2022,DQA (Recomendação OMS),32,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,março,11,11/03/2022,DQA (Recomendação OMS),32,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,abril,22,22/04/2022,DQA (Recomendação OMS),32,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,maio,2,02/05/2022,DQA (Recomendação OMS),32,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,junho,5,05/06/2022,DQA (Recomendação OMS),32,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,junho,9,09/06/2022,DQA (Recomendação OMS),32,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,junho,16,16/06/2022,DQA (Recomendação OMS),32,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,julho,21,21/07/2022,DQA (Recomendação OMS),32,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,julho,28,28/07/2022,DQA (Recomendação OMS),32,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,julho,30,30/07/2022,DQA (Recomendação OMS),32,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,agosto,17,17/08/2022,DQA (Recomendação OMS),32,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,outubro,17,17/10/2022,DQA (Recomendação OMS),32,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,outubro,28,28/10/2022,DQA (Recomendação OMS),32,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,outubro,29,29/10/2022,DQA (Recomendação OMS),32,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,dezembro,16,16/12/2022,DQA (Recomendação OMS),32,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,dezembro,28,28/12/2022,DQA (Recomendação OMS),32,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,fevereiro,16,16/02/2022,DQA (Recomendação OMS),33,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,fevereiro,19,19/02/2022,DQA (Recomendação OMS),33,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,março,5,05/03/2022,DQA (Recomendação OMS),33,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,março,8,08/03/2022,DQA (Recomendação OMS),33,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,abril,13,13/04/2022,DQA (Recomendação OMS),33,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,abril,16,16/04/2022,DQA (Recomendação OMS),33,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,maio,11,11/05/2022,DQA (Recomendação OMS),33,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,maio,20,20/05/2022,DQA (Recomendação OMS),33,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,junho,17,17/06/2022,DQA (Recomendação OMS),33,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,junho,30,30/06/2022,DQA (Recomendação OMS),33,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,agosto,13,13/08/2022,DQA (Recomendação OMS),33,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,setembro,4,04/09/2022,DQA (Recomendação OMS),33,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,outubro,16,16/10/2022,DQA (Recomendação OMS),33,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,fevereiro,20,20/02/2022,DQA (Recomendação OMS),34,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,março,3,03/03/2022,DQA (Recomendação OMS),34,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,março,20,20/03/2022,DQA (Recomendação OMS),34,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,maio,23,23/05/2022,DQA (Recomendação OMS),34,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,junho,19,19/06/2022,DQA (Recomendação OMS),34,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,agosto,2,02/08/2022,DQA (Recomendação OMS),34,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,agosto,3,03/08/2022,DQA (Recomendação OMS),34,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,novembro,22,22/11/2022,DQA (Recomendação OMS),34,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,abril,5,05/04/2022,DQA (Recomendação OMS),34,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,abril,30,30/04/2022,DQA (Recomendação OMS),34,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,fevereiro,26,26/02/2022,DQA (Recomendação OMS),35,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,abril,7,07/04/2022,DQA (Recomendação OMS),35,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,abril,19,19/04/2022,DQA (Recomendação OMS),35,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,agosto,6,06/08/2022,DQA (Recomendação OMS),35,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,setembro,2,02/09/2022,DQA (Recomendação OMS),35,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,outubro,2,02/10/2022,DQA (Recomendação OMS),35,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,outubro,11,11/10/2022,DQA (Recomendação OMS),35,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,abril,20,20/04/2022,DQA (Recomendação OMS),36,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,junho,13,13/06/2022,DQA (Recomendação OMS),36,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,agosto,19,19/08/2022,DQA (Recomendação OMS),36,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,outubro,9,09/10/2022,DQA (Recomendação OMS),36,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,fevereiro,25,25/02/2022,DQA (Recomendação OMS),37,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,março,12,12/03/2022,DQA (Recomendação OMS),37,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,março,31,31/03/2022,DQA (Recomendação OMS),37,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,abril,17,17/04/2022,DQA (Recomendação OMS),37,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,maio,14,14/05/2022,DQA (Recomendação OMS),37,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,maio,31,31/05/2022,DQA (Recomendação OMS),37,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,outubro,5,05/10/2022,DQA (Recomendação OMS),37,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,outubro,8,08/10/2022,DQA (Recomendação OMS),37,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,outubro,13,13/10/2022,DQA (Recomendação OMS),37,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,novembro,17,17/11/2022,DQA (Recomendação OMS),37,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,novembro,21,21/11/2022,DQA (Recomendação OMS),37,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,abril,24,24/04/2022,DQA (Recomendação OMS),38,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,junho,25,25/06/2022,DQA (Recomendação OMS),38,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,maio,13,13/05/2022,DQA (Recomendação OMS),38,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,maio,21,21/05/2022,DQA (Recomendação OMS),38,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,maio,22,22/05/2022,DQA (Recomendação OMS),38,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,maio,26,26/05/2022,DQA (Recomendação OMS),38,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,julho,18,18/07/2022,DQA (Recomendação OMS),38,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,dezembro,9,09/12/2022,DQA (Recomendação OMS),38,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,fevereiro,24,24/02/2022,DQA (Recomendação OMS),39,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,abril,11,11/04/2022,DQA (Recomendação OMS),39,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,setembro,9,09/09/2022,DQA (Recomendação OMS),39,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,abril,8,08/04/2022,DQA (Recomendação OMS),40,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,abril,12,12/04/2022,DQA (Recomendação OMS),40,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,maio,25,25/05/2022,DQA (Recomendação OMS),40,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,julho,20,20/07/2022,DQA (Recomendação OMS),40,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,março,30,30/03/2022,DQA (Recomendação OMS),41,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,agosto,28,28/08/2022,DQA (Recomendação OMS),41,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,outubro,12,12/10/2022,DQA (Recomendação OMS),41,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,abril,21,21/04/2022,DQA (Recomendação OMS),42,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,setembro,13,13/09/2022,DQA (Recomendação OMS),42,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,novembro,20,20/11/2022,DQA (Recomendação OMS),42,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,fevereiro,17,17/02/2022,DQA (Recomendação OMS),42,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2022,setembro,14,14/09/2022,DQA (Recomendação OMS),42,O3,Máxima média de 8h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2017,junho,22,22/06/2017,DQA (Recomendação OMS),14,MP10,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2017,junho,30,30/06/2017,DQA (Recomendação OMS),14,MP10,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2017,julho,21,21/07/2017,DQA (Recomendação OMS),14,MP10,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2017,agosto,2,02/08/2017,DQA (Recomendação OMS),14,MP10,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2017,agosto,26,26/08/2017,DQA (Recomendação OMS),14,MP10,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2017,novembro,4,04/11/2017,DQA (Recomendação OMS),14,MP10,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2017,novembro,6,06/11/2017,DQA (Recomendação OMS),14,MP10,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2017,dezembro,21,21/12/2017,DQA (Recomendação OMS),14,MP10,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2018,outubro,16,16/10/2018,DQA (Recomendação OMS),14,MP10,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2018,novembro,7,07/11/2018,DQA (Recomendação OMS),14,MP10,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2018,novembro,14,14/11/2018,DQA (Recomendação OMS),14,MP10,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2018,dezembro,11,11/12/2018,DQA (Recomendação OMS),14,MP10,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,fevereiro,10,10/02/2019,DQA (Recomendação OMS),14,MP10,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,março,6,06/03/2019,DQA (Recomendação OMS),14,MP10,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,março,30,30/03/2019,DQA (Recomendação OMS),14,MP10,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,maio,18,18/05/2019,DQA (Recomendação OMS),14,MP10,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,outubro,30,30/10/2019,DQA (Recomendação OMS),14,MP10,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2017,junho,21,21/06/2017,DQA (Recomendação OMS),14,MP10,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2017,julho,2,02/07/2017,DQA (Recomendação OMS),14,MP10,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2017,julho,10,10/07/2017,DQA (Recomendação OMS),14,MP10,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2017,julho,20,20/07/2017,DQA (Recomendação OMS),14,MP10,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2017,agosto,1,01/08/2017,DQA (Recomendação OMS),14,MP10,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2017,agosto,6,06/08/2017,DQA (Recomendação OMS),14,MP10,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2017,novembro,15,15/11/2017,DQA (Recomendação OMS),14,MP10,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2017,dezembro,6,06/12/2017,DQA (Recomendação OMS),14,MP10,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2017,dezembro,18,18/12/2017,DQA (Recomendação OMS),14,MP10,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2017,dezembro,20,20/12/2017,DQA (Recomendação OMS),14,MP10,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2018,janeiro,3,03/01/2018,DQA (Recomendação OMS),14,MP10,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2018,janeiro,11,11/01/2018,DQA (Recomendação OMS),14,MP10,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2018,fevereiro,22,22/02/2018,DQA (Recomendação OMS),14,MP10,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2018,abril,9,09/04/2018,DQA (Recomendação OMS),14,MP10,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2018,maio,10,10/05/2018,DQA (Recomendação OMS),14,MP10,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2018,agosto,18,18/08/2018,DQA (Recomendação OMS),14,MP10,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2018,dezembro,10,10/12/2018,DQA (Recomendação OMS),14,MP10,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2018,dezembro,26,26/12/2018,DQA (Recomendação OMS),14,MP10,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,janeiro,13,13/01/2019,DQA (Recomendação OMS),14,MP10,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,fevereiro,7,07/02/2019,DQA (Recomendação OMS),14,MP10,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,fevereiro,9,09/02/2019,DQA (Recomendação OMS),14,MP10,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,março,11,11/03/2019,DQA (Recomendação OMS),14,MP10,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,outubro,24,24/10/2019,DQA (Recomendação OMS),14,MP10,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2019,novembro,14,14/11/2019,DQA (Recomendação OMS),14,MP10,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2017,junho,20,20/06/2017,DQA (Recomendação OMS),15,MP10,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2017,julho,11,11/07/2017,DQA (Recomendação OMS),15,MP10,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2017,julho,26,26/07/2017,DQA (Recomendação OMS),15,MP10,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2017,julho,29,29/07/2017,DQA (Recomendação OMS),15,MP10,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2017,agosto,23,23/08/2017,DQA (Recomendação OMS),15,MP10,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2017,agosto,27,27/08/2017,DQA (Recomendação OMS),15,MP10,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2017,novembro,2,02/11/2017,DQA (Recomendação OMS),15,MP10,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2017,novembro,23,23/11/2017,DQA (Recomendação OMS),15,MP10,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2017,dezembro,16,16/12/2017,DQA (Recomendação OMS),15,MP10,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2018,janeiro,14,14/01/2018,DQA (Recomendação OMS),15,MP10,Média aritmética de 24h,Automática
MG,Belo Horizonte,Centro - Av. do Contorno,2018,março,9,09/03/2018,DQA (Recomendação OMS),15,MP10,Média aritmética de 24h,Automática
